Year,log pop,1990 dummy,2000 dummy,2010 dummy,Road Investment Ever (Treatment group),Treat groupXPost treatment ,,,,
1980,11.03039571,0,0,0,0,0,,,,
1980,10.73930548,0,0,0,0,0,,,,
1980,10.29515795,0,0,0,0,0,,,,
1980,9.957975738,0,0,0,0,0,,,,
1980,10.9010633,0,0,0,0,0,,,,
1980,10.68916833,0,0,0,0,0,,,,
1980,9.346181595,0,0,0,0,0,,,,
1980,9.622052593,0,0,0,0,0,,,,
1980,9.937019036,0,0,0,0,0,,,,
1980,11.2064003,0,0,0,0,0,,,,
1980,10.81500692,0,0,0,0,0,,,,
1980,10.71876387,0,0,0,0,0,,,,
1980,11.26153675,0,0,0,0,0,,,,
1980,7.904703914,0,0,0,0,0,,,,
1980,11.03482515,0,0,0,0,0,,,,
1980,10.9935467,0,0,0,0,0,,,,
1980,9.87950219,0,0,0,0,0,,,,
1980,10.46064317,0,0,0,0,0,,,,
1980,10.28305349,0,0,0,0,0,,,,
1980,10.78787474,0,0,0,0,0,,,,
1980,11.24217917,0,0,0,0,0,,,,
1980,9.803501458,0,0,0,0,0,,,,
1980,11.09816731,0,0,0,0,0,,,,
1980,11.03012024,0,0,0,0,0,,,,
1980,10.87056645,0,0,0,0,0,,,,
1980,10.9947227,0,0,0,0,0,,,,
1980,11.19052772,0,0,0,0,0,,,,
1980,10.69335301,0,0,0,0,0,,,,
1980,9.797015308,0,0,0,0,0,,,,
1980,11.08910288,0,0,0,0,0,,,,
1980,10.88539747,0,0,0,0,0,,,,
1980,11.27400816,0,0,0,0,0,,,,
1980,10.95464129,0,0,0,0,0,,,,
1980,9.103534368,0,0,0,0,0,,,,
1980,9.152923101,0,0,0,0,0,,,,
1980,10.11399156,0,0,0,0,0,,,,
1980,9.369222697,0,0,0,0,0,,,,
1980,8.967504187,0,0,0,0,0,,,,
1980,10.58243438,0,0,0,0,0,,,,
1980,11.0451274,0,0,0,0,0,,,,
1980,11.22710832,0,0,0,0,0,,,,
1980,10.92839948,0,0,0,0,0,,,,
1980,10.06113212,0,0,0,0,0,,,,
1980,9.736428922,0,0,0,0,0,,,,
1980,10.5351316,0,0,0,0,0,,,,
1980,10.75457821,0,0,0,0,0,,,,
1980,11.07028794,0,0,0,0,0,,,,
1980,11.25689709,0,0,0,0,0,,,,
1980,10.40028524,0,0,0,0,0,,,,
1980,10.57218834,0,0,0,0,0,,,,
1980,10.04719821,0,0,0,0,0,,,,
1980,8.432724035,0,0,0,0,0,,,,
1980,8.422222954,0,0,0,0,0,,,,
1980,10.01274546,0,0,0,0,0,,,,
1980,10.58559906,0,0,0,0,0,,,,
1980,11.2790748,0,0,0,0,0,,,,
1980,10.5890309,0,0,0,0,0,,,,
1980,11.09819759,0,0,0,0,0,,,,
1980,9.066239028,0,0,0,0,0,,,,
1980,8.957124136,0,0,0,0,0,,,,
1980,10.25068775,0,0,0,0,0,,,,
1980,10.95915754,0,0,0,0,0,,,,
1980,10.32436659,0,0,0,0,0,,,,
1980,9.098067129,0,0,0,0,0,,,,
1980,10.02543966,0,0,0,0,0,,,,
1980,8.743691111,0,0,0,0,0,,,,
1980,10.32567866,0,0,0,0,0,,,,
1980,10.83182543,0,0,0,0,0,,,,
1980,10.93823665,0,0,0,0,0,,,,
1980,10.58895532,0,0,0,0,0,,,,
1980,11.04346569,0,0,0,0,0,,,,
1980,10.68709225,0,0,0,0,0,,,,
1980,10.95539251,0,0,0,0,0,,,,
1980,10.95422176,0,0,0,0,0,,,,
1980,8.119696253,0,0,0,0,0,,,,
1980,11.16022831,0,0,0,0,0,,,,
1980,9.605081517,0,0,0,0,0,,,,
1980,10.04290161,0,0,0,0,0,,,,
1980,10.27422318,0,0,0,0,0,,,,
1980,10.02853304,0,0,0,0,0,,,,
1980,10.74591644,0,0,0,0,0,,,,
1980,9.353834472,0,0,0,0,0,,,,
1980,11.12770406,0,0,0,0,0,,,,
1980,10.84310411,0,0,0,0,0,,,,
1980,10.71230443,0,0,0,0,0,,,,
1980,10.83836449,0,0,0,0,0,,,,
1980,9.667891793,0,0,0,0,0,,,,
1980,9.929155299,0,0,0,0,0,,,,
1980,9.471319062,0,0,0,0,0,,,,
1980,10.7540871,0,0,0,0,0,,,,
1980,10.17504024,0,0,0,0,0,,,,
1980,10.25611431,0,0,0,0,0,,,,
1980,10.1885913,0,0,0,0,0,,,,
1980,10.21089872,0,0,0,0,0,,,,
1980,11.26555326,0,0,0,0,0,,,,
1980,10.54823199,0,0,0,0,0,,,,
1980,10.72700488,0,0,0,0,0,,,,
1980,10.06177253,0,0,0,0,0,,,,
1980,10.72104024,0,0,0,0,0,,,,
1980,8.418256444,0,0,0,0,0,,,,
1980,10.94459431,0,0,0,0,0,,,,
1980,10.95217403,0,0,0,0,0,,,,
1980,11.05725069,0,0,0,0,0,,,,
1980,11.16858838,0,0,0,0,0,,,,
1980,10.71650448,0,0,0,0,0,,,,
1980,10.49060733,0,0,0,0,0,,,,
1980,10.72229775,0,0,0,0,0,,,,
1980,10.96117367,0,0,0,0,0,,,,
1980,10.49010687,0,0,0,0,0,,,,
1980,10.6122866,0,0,0,0,0,,,,
1980,11.20252051,0,0,0,0,0,,,,
1980,8.57508467,0,0,0,0,0,,,,
1980,8.963800243,0,0,0,0,0,,,,
1980,10.92041968,0,0,0,0,0,,,,
1980,10.81625207,0,0,0,0,0,,,,
1980,10.20592276,0,0,0,0,0,,,,
1980,11.09892403,0,0,0,0,0,,,,
1980,11.10906906,0,0,0,0,0,,,,
1980,9.068546366,0,0,0,0,0,,,,
1980,8.804925263,0,0,0,0,0,,,,
1980,10.09954764,0,0,0,0,0,,,,
1980,11.11053562,0,0,0,0,0,,,,
1980,8.862341964,0,0,0,0,0,,,,
1980,10.46190262,0,0,0,0,0,,,,
1980,9.435881048,0,0,0,0,0,,,,
1980,10.70900314,0,0,0,0,0,,,,
1980,8.597482023,0,0,0,0,0,,,,
1980,8.581856705,0,0,0,0,0,,,,
1980,11.12540832,0,0,0,0,0,,,,
1980,11.08364911,0,0,0,0,0,,,,
1980,10.39720771,0,0,0,0,0,,,,
1980,11.09259542,0,0,0,0,0,,,,
1980,11.00791623,0,0,0,0,0,,,,
1980,10.58243438,0,0,0,0,0,,,,
1980,9.080345575,0,0,0,0,0,,,,
1980,10.77974764,0,0,0,0,0,,,,
1980,10.79063779,0,0,0,0,0,,,,
1980,10.21442218,0,0,0,0,0,,,,
1980,9.121509158,0,0,0,0,0,,,,
1980,10.51355199,0,0,0,0,0,,,,
1980,9.415157007,0,0,0,0,0,,,,
1980,11.15529292,0,0,0,0,0,,,,
1980,11.25609586,0,0,0,0,0,,,,
1980,10.70692309,0,0,0,0,0,,,,
1980,8.300528606,0,0,0,0,0,,,,
1980,11.08472383,0,0,0,0,0,,,,
1980,9.845381631,0,0,0,0,0,,,,
1980,11.24245443,0,0,0,0,0,,,,
1980,10.13594757,0,0,0,0,0,,,,
1980,9.622317564,0,0,0,0,0,,,,
1980,11.19467421,0,0,0,0,0,,,,
1980,9.544094633,0,0,0,0,0,,,,
1980,10.68617832,0,0,0,0,0,,,,
1980,10.98952106,0,0,0,0,0,,,,
1980,10.64473418,0,0,0,0,0,,,,
1980,9.391828248,0,0,0,0,0,,,,
1980,10.53449334,0,0,0,0,0,,,,
1980,10.87104158,0,0,0,0,0,,,,
1980,7.508238775,0,0,0,0,0,,,,
1980,10.22839315,0,0,0,0,0,,,,
1980,10.93830771,0,0,0,0,0,,,,
1980,10.57750288,0,0,0,0,0,,,,
1980,11.05750301,0,0,0,0,0,,,,
1980,11.05239681,0,0,0,0,0,,,,
1980,10.96056579,0,0,0,0,0,,,,
1980,8.27512163,0,0,0,0,0,,,,
1980,9.473857817,0,0,0,0,0,,,,
1980,10.87494806,0,0,0,0,0,,,,
1980,11.11837062,0,0,0,0,0,,,,
1980,10.67733876,0,0,0,0,0,,,,
1980,10.57472138,0,0,0,0,0,,,,
1980,10.76819021,0,0,0,0,0,,,,
1980,11.26882637,0,0,0,0,0,,,,
1980,10.79698038,0,0,0,0,0,,,,
1980,9.481435641,0,0,0,0,0,,,,
1980,10.75775393,0,0,0,0,0,,,,
1980,10.79618207,0,0,0,0,0,,,,
1980,8.555451904,0,0,0,0,0,,,,
1980,10.64461505,0,0,0,0,0,,,,
1980,10.15229885,0,0,0,0,0,,,,
1980,9.929837328,0,0,0,0,0,,,,
1980,10.22665742,0,0,0,0,0,,,,
1980,10.43170113,0,0,0,0,0,,,,
1980,8.27614022,0,0,0,0,0,,,,
1980,11.26021149,0,0,0,0,0,,,,
1980,10.61553009,0,0,0,0,0,,,,
1980,9.968807019,0,0,0,0,0,,,,
1980,10.03139692,0,0,0,0,0,,,,
1980,9.986909161,0,0,0,0,0,,,,
1980,8.901911226,0,0,0,0,0,,,,
1980,11.21825906,0,0,0,0,0,,,,
1980,10.25748391,0,0,0,0,0,,,,
1980,11.2722542,0,0,0,0,0,,,,
1980,9.437236872,0,0,0,0,0,,,,
1980,10.94103971,0,0,0,0,0,,,,
1980,11.19726907,0,0,0,0,0,,,,
1980,11.10676011,0,0,0,0,0,,,,
1980,9.143345503,0,0,0,0,0,,,,
1980,9.921278354,0,0,0,0,0,,,,
1980,10.05182135,0,0,0,0,0,,,,
1980,11.19193477,0,0,0,0,0,,,,
1980,10.25692225,0,0,0,0,0,,,,
1980,11.13994691,0,0,0,0,0,,,,
1980,11.1088444,0,0,0,0,0,,,,
1980,10.64996221,0,0,0,0,0,,,,
1980,8.144969417,0,0,0,0,0,,,,
1980,11.16919495,0,0,0,0,0,,,,
1980,10.32502284,0,0,0,0,0,,,,
1980,9.043104453,0,0,0,0,0,,,,
1980,11.02016894,0,0,0,0,0,,,,
1980,9.82687645,0,0,0,0,0,,,,
1980,9.519147726,0,0,0,0,0,,,,
1980,10.9499992,0,0,0,0,0,,,,
1980,9.286745703,0,0,0,0,0,,,,
1980,10.43854715,0,0,0,0,0,,,,
1980,11.25410292,0,0,0,0,0,,,,
1980,10.12719095,0,0,0,0,0,,,,
1980,9.165133779,0,0,0,0,0,,,,
1980,10.85809474,0,0,0,0,0,,,,
1980,6.834108739,0,0,0,0,0,,,,
1980,10.86389086,0,0,0,0,0,,,,
1980,10.24156564,0,0,0,0,0,,,,
1980,10.02915057,0,0,0,0,0,,,,
1980,10.6000788,0,0,0,0,0,,,,
1980,10.00337814,0,0,0,0,0,,,,
1980,11.02193515,0,0,0,0,0,,,,
1980,11.02387764,0,0,0,0,0,,,,
1980,11.21200954,0,0,0,0,0,,,,
1980,11.22585654,0,0,0,0,0,,,,
1980,10.65327496,0,0,0,0,0,,,,
1980,7.904703914,0,0,0,0,0,,,,
1980,11.28201432,0,0,0,0,0,,,,
1980,10.33419797,0,0,0,0,0,,,,
1980,10.46467354,0,0,0,0,0,,,,
1980,8.695339377,0,0,0,0,0,,,,
1980,10.64246815,0,0,0,0,0,,,,
1980,11.09781903,0,0,0,0,0,,,,
1980,7.758760544,0,0,0,0,0,,,,
1980,10.75207744,0,0,0,0,0,,,,
1980,10.47364755,0,0,0,0,0,,,,
1980,11.22286724,0,0,0,0,0,,,,
1980,10.5695975,0,0,0,0,0,,,,
1980,10.78756496,0,0,0,0,0,,,,
1980,9.042276687,0,0,0,0,0,,,,
1980,11.09480056,0,0,0,0,0,,,,
1980,8.459987718,0,0,0,0,0,,,,
1980,10.29407588,0,0,0,0,0,,,,
1980,11.19426171,0,0,0,0,0,,,,
1980,6.782192056,0,0,0,0,0,,,,
1980,11.1168115,0,0,0,0,0,,,,
1980,8.196987927,0,0,0,0,0,,,,
1980,10.74002054,0,0,0,0,0,,,,
1980,10.05354415,0,0,0,0,0,,,,
1980,10.88633352,0,0,0,0,0,,,,
1980,9.720285608,0,0,0,0,0,,,,
1980,9.703144581,0,0,0,0,0,,,,
1980,9.716434821,0,0,0,0,0,,,,
1980,11.07482352,0,0,0,0,0,,,,
1980,10.72926259,0,0,0,0,0,,,,
1980,10.85672719,0,0,0,0,0,,,,
1980,10.30206231,0,0,0,0,0,,,,
1980,11.18424083,0,0,0,0,0,,,,
1980,10.39347762,0,0,0,0,0,,,,
1980,11.07596969,0,0,0,0,0,,,,
1980,11.26873702,0,0,0,0,0,,,,
1980,10.37542681,0,0,0,0,0,,,,
1980,11.19765292,0,0,0,0,0,,,,
1980,9.480596491,0,0,0,0,0,,,,
1980,10.69589166,0,0,0,0,0,,,,
1980,10.7189851,0,0,0,0,0,,,,
1980,9.442562587,0,0,0,0,0,,,,
1980,10.79491166,0,0,0,0,0,,,,
1980,11.08919455,0,0,0,0,0,,,,
1980,10.80100313,0,0,0,0,0,,,,
1980,11.17993915,0,0,0,0,0,,,,
1980,11.23888328,0,0,0,0,0,,,,
1980,10.89092617,0,0,0,0,0,,,,
1980,9.591717685,0,0,0,0,0,,,,
1980,10.92363367,0,0,0,0,0,,,,
1980,10.69201309,0,0,0,0,0,,,,
1980,10.38325585,0,0,0,0,0,,,,
1980,11.14333895,0,0,0,0,0,,,,
1980,11.13160648,0,0,0,0,0,,,,
1980,10.561888,0,0,0,0,0,,,,
1980,10.12358647,0,0,0,0,0,,,,
1980,9.238441802,0,0,0,0,0,,,,
1980,10.9282021,0,0,0,0,0,,,,
1980,11.10057168,0,0,0,0,0,,,,
1980,10.76523762,0,0,0,0,0,,,,
1980,10.65488006,0,0,0,0,0,,,,
1980,9.632597043,0,0,0,0,0,,,,
1980,10.91576097,0,0,0,0,0,,,,
1980,11.14673395,0,0,0,0,0,,,,
1980,10.85371584,0,0,0,0,0,,,,
1980,9.146867949,0,0,0,0,0,,,,
1980,10.50246141,0,0,0,0,0,,,,
1980,9.809506489,0,0,0,0,0,,,,
1980,10.58390404,0,0,0,0,0,,,,
1980,10.48751717,0,0,0,0,0,,,,
1980,11.22284051,0,0,0,0,0,,,,
1980,11.04384941,0,0,0,0,0,,,,
1980,10.3837818,0,0,0,0,0,,,,
1980,10.34254861,0,0,0,0,0,,,,
1980,10.37095672,0,0,0,0,0,,,,
1980,10.79022588,0,0,0,0,0,,,,
1980,10.58481516,0,0,0,0,0,,,,
1980,10.09228808,0,0,0,0,0,,,,
1980,10.79146111,0,0,0,0,0,,,,
1980,10.09575944,0,0,0,0,0,,,,
1980,9.093581811,0,0,0,0,0,,,,
1980,9.806315641,0,0,0,0,0,,,,
1980,10.14270128,0,0,0,0,0,,,,
1980,7.779466967,0,0,0,0,0,,,,
1980,10.27773715,0,0,0,0,0,,,,
1980,11.27596186,0,0,0,0,0,,,,
1980,10.85905669,0,0,0,0,0,,,,
1980,10.86417787,0,0,0,0,0,,,,
1980,10.96496894,0,0,0,0,0,,,,
1980,9.842197084,0,0,0,0,0,,,,
1980,11.18533764,0,0,0,0,0,,,,
1980,10.39166871,0,0,0,0,0,,,,
1980,10.837795,0,0,0,0,0,,,,
1980,9.498072443,0,0,0,0,0,,,,
1980,10.29228113,0,0,0,0,0,,,,
1980,11.28737903,0,0,0,0,0,,,,
1980,11.16123806,0,0,0,0,0,,,,
1980,10.96027039,0,0,0,0,0,,,,
1980,9.814984154,0,0,0,0,0,,,,
1980,11.10918886,0,0,0,0,0,,,,
1980,11.1969125,0,0,0,0,0,,,,
1980,9.040737588,0,0,0,0,0,,,,
1980,10.17952711,0,0,0,0,0,,,,
1980,11.22807937,0,0,0,0,0,,,,
1980,11.24585615,0,0,0,0,0,,,,
1980,10.04229252,0,0,0,0,0,,,,
1980,10.77858122,0,0,0,0,0,,,,
1980,11.01299032,0,0,0,0,0,,,,
1980,10.47302538,0,0,0,0,0,,,,
1980,10.86436917,0,0,0,0,0,,,,
1980,10.14195312,0,0,0,0,0,,,,
1980,8.822027323,0,0,0,0,0,,,,
1980,8.875985891,0,0,0,0,0,,,,
1980,10.8370483,0,0,0,0,0,,,,
1980,9.088511664,0,0,0,0,0,,,,
1980,9.729848196,0,0,0,0,0,,,,
1980,9.846811375,0,0,0,0,0,,,,
1980,11.19174176,0,0,0,0,0,,,,
1980,10.11269444,0,0,0,0,0,,,,
1980,9.892679354,0,0,0,0,0,,,,
1980,11.14174583,0,0,0,0,0,,,,
1980,10.51626489,0,0,0,0,0,,,,
1980,9.613001553,0,0,0,0,0,,,,
1980,10.07339909,0,0,0,0,0,,,,
1980,10.88814696,0,0,0,0,0,,,,
1980,10.87280707,0,0,0,0,0,,,,
1980,9.730680588,0,0,0,0,0,,,,
1980,10.59400628,0,0,0,0,0,,,,
1980,11.00323253,0,0,0,0,0,,,,
1980,11.2464829,0,0,0,0,0,,,,
1980,7.785720897,0,0,0,0,0,,,,
1980,11.24040783,0,0,0,0,0,,,,
1980,10.86065148,0,0,0,0,0,,,,
1980,9.55286568,0,0,0,0,0,,,,
1980,9.343121483,0,0,0,0,0,,,,
1980,10.33312481,0,0,0,0,0,,,,
1980,9.599201731,0,0,0,0,0,,,,
1980,10.29119594,0,0,0,0,0,,,,
1980,10.74175188,0,0,0,0,0,,,,
1980,10.258431,0,0,0,0,0,,,,
1980,10.90885087,0,0,0,0,0,,,,
1980,9.23931648,0,0,0,0,0,,,,
1980,10.94312802,0,0,0,0,0,,,,
1980,8.917176636,0,0,0,0,0,,,,
1980,11.12467139,0,0,0,0,0,,,,
1980,10.71188122,0,0,0,0,0,,,,
1980,8.684908596,0,0,0,0,0,,,,
1980,10.33077938,0,0,0,0,0,,,,
1980,10.45432204,0,0,0,0,0,,,,
1980,11.23492966,0,0,0,0,0,,,,
1980,10.66253951,0,0,0,0,0,,,,
1980,11.17073089,0,0,0,0,0,,,,
1980,10.43869355,0,0,0,0,0,,,,
1980,10.4842496,0,0,0,0,0,,,,
1980,10.55552624,0,0,0,0,0,,,,
1980,10.33250641,0,0,0,0,0,,,,
1980,11.15582186,0,0,0,0,0,,,,
1980,11.14565169,0,0,0,0,0,,,,
1980,8.673512946,0,0,0,0,0,,,,
1980,10.66974578,0,0,0,0,0,,,,
1980,10.90467075,0,0,0,0,0,,,,
1980,10.41622135,0,0,0,0,0,,,,
1980,11.19070716,0,0,0,0,0,,,,
1980,10.94199592,0,0,0,0,0,,,,
1980,10.52832913,0,0,0,0,0,,,,
1980,11.27950428,0,0,0,0,0,,,,
1980,10.72414805,0,0,0,0,0,,,,
1980,11.05907861,0,0,0,0,0,,,,
1980,9.444779883,0,0,0,0,0,,,,
1980,10.3140397,0,0,0,0,0,,,,
1980,9.356516482,0,0,0,0,0,,,,
1980,11.27584778,0,0,0,0,0,,,,
1980,11.04911065,0,0,0,0,0,,,,
1980,10.92838154,0,0,0,0,0,,,,
1980,9.479068957,0,0,0,0,0,,,,
1980,8.953898535,0,0,0,0,0,,,,
1980,10.75587956,0,0,0,0,0,,,,
1980,9.513403546,0,0,0,0,0,,,,
1980,10.32380843,0,0,0,0,0,,,,
1980,11.19044489,0,0,0,0,0,,,,
1980,11.12455343,0,0,0,0,0,,,,
1980,10.91657826,0,0,0,0,0,,,,
1980,10.78618013,0,0,0,0,0,,,,
1980,11.04837892,0,0,0,0,0,,,,
1980,11.07321047,0,0,0,0,0,,,,
1980,10.87240868,0,0,0,0,0,,,,
1980,11.20724234,0,0,0,0,0,,,,
1980,11.11730177,0,0,0,0,0,,,,
1980,11.00426416,0,0,0,0,0,,,,
1980,9.712024338,0,0,0,0,0,,,,
1980,10.00487017,0,0,0,0,0,,,,
1980,11.11013179,0,0,0,0,0,,,,
1980,9.992871114,0,0,0,0,0,,,,
1980,9.750918954,0,0,0,0,0,,,,
1980,11.22036485,0,0,0,0,0,,,,
1980,11.11706409,0,0,0,0,0,,,,
1980,9.213634939,0,0,0,0,0,,,,
1980,11.01813722,0,0,0,0,0,,,,
1980,11.26664122,0,0,0,0,0,,,,
1980,10.95914015,0,0,0,0,0,,,,
1980,11.27768403,0,0,0,0,0,,,,
1980,11.05219075,0,0,0,0,0,,,,
1980,10.45120425,0,0,0,0,0,,,,
1980,10.63402685,0,0,0,0,0,,,,
1980,9.951420206,0,0,0,0,0,,,,
1980,11.22531006,0,0,0,0,0,,,,
1980,9.213036734,0,0,0,0,0,,,,
1980,9.931005439,0,0,0,0,0,,,,
1980,10.82790517,0,0,0,0,0,,,,
1980,10.76325026,0,0,0,0,0,,,,
1980,10.35411721,0,0,0,0,0,,,,
1980,9.633514414,0,0,0,0,0,,,,
1980,11.17046332,0,0,0,0,0,,,,
1980,9.521421538,0,0,0,0,0,,,,
1980,11.0621596,0,0,0,0,0,,,,
1980,10.51702318,0,0,0,0,0,,,,
1980,11.17484794,0,0,0,0,0,,,,
1980,9.054621797,0,0,0,0,0,,,,
1980,10.48057833,0,0,0,0,0,,,,
1980,10.24263478,0,0,0,0,0,,,,
1980,8.769351708,0,0,0,0,0,,,,
1980,10.74959184,0,0,0,0,0,,,,
1980,9.830594227,0,0,0,0,0,,,,
1980,11.10253324,0,0,0,0,0,,,,
1980,9.2023082,0,0,0,0,0,,,,
1980,8.176953868,0,0,0,0,0,,,,
1980,9.07932011,0,0,0,0,0,,,,
1980,10.35856788,0,0,0,0,0,,,,
1980,10.81925815,0,0,0,0,0,,,,
1980,10.40502013,0,0,0,0,0,,,,
1980,10.81176627,0,0,0,0,0,,,,
1980,11.16662509,0,0,0,0,0,,,,
1980,11.09822787,0,0,0,0,0,,,,
1980,10.95821761,0,0,0,0,0,,,,
1980,9.951324882,0,0,0,0,0,,,,
1980,10.69183127,0,0,0,0,0,,,,
1980,11.12430272,0,0,0,0,0,,,,
1980,10.92753792,0,0,0,0,0,,,,
1980,10.60022827,0,0,0,0,0,,,,
1980,8.740976538,0,0,0,0,0,,,,
1980,8.908153613,0,0,0,0,0,,,,
1980,11.08803286,0,0,0,0,0,,,,
1980,7.647786045,0,0,0,0,0,,,,
1980,10.81462503,0,0,0,0,0,,,,
1980,9.989756988,0,0,0,0,0,,,,
1980,10.29173868,0,0,0,0,0,,,,
1980,9.707046787,0,0,0,0,0,,,,
1980,7.594381243,0,0,0,0,0,,,,
1980,8.041091004,0,0,0,0,0,,,,
1980,10.27983276,0,0,0,0,0,,,,
1980,10.32354566,0,0,0,0,0,,,,
1980,10.02437687,0,0,0,0,0,,,,
1980,10.80653092,0,0,0,0,0,,,,
1980,11.12222088,0,0,0,0,0,,,,
1980,10.24565781,0,0,0,0,0,,,,
1980,10.57984456,0,0,0,0,0,,,,
1980,10.81534849,0,0,0,0,0,,,,
1980,10.03775617,0,0,0,0,0,,,,
1980,10.69426041,0,0,0,0,0,,,,
1980,11.21770841,0,0,0,0,0,,,,
1980,10.55453588,0,0,0,0,0,,,,
1980,10.88676381,0,0,0,0,0,,,,
1980,10.75913616,0,0,0,0,0,,,,
1980,10.98430919,0,0,0,0,0,,,,
1980,10.98152291,0,0,0,0,0,,,,
1980,8.519590316,0,0,0,0,0,,,,
1980,11.15776366,0,0,0,0,0,,,,
1980,9.92157302,0,0,0,0,0,,,,
1980,11.23709291,0,0,0,0,0,,,,
1980,9.729015111,0,0,0,0,0,,,,
1980,11.25874264,0,0,0,0,0,,,,
1980,10.94088025,0,0,0,0,0,,,,
1980,10.80165505,0,0,0,0,0,,,,
1980,10.80151248,0,0,0,0,0,,,,
1980,11.18386569,0,0,0,0,0,,,,
1980,9.648401736,0,0,0,0,0,,,,
1980,6.913737351,0,0,0,0,0,,,,
1980,10.96328971,0,0,0,0,0,,,,
1980,9.266058861,0,0,0,0,0,,,,
1980,9.403931521,0,0,0,0,0,,,,
1980,10.7465407,0,0,0,0,0,,,,
1980,10.0970787,0,0,0,0,0,,,,
1980,9.505395199,0,0,0,0,0,,,,
1980,10.55898479,0,0,0,0,0,,,,
1980,10.91033171,0,0,0,0,0,,,,
1980,10.17439217,0,0,0,0,0,,,,
1980,10.86624193,0,0,0,0,0,,,,
1980,7.493317249,0,0,0,0,0,,,,
1980,10.99480664,0,0,0,0,0,,,,
1980,10.41274194,0,0,0,0,0,,,,
1980,8.429017501,0,0,0,0,0,,,,
1980,11.0634928,0,0,0,0,0,,,,
1980,10.89609097,0,0,0,0,0,,,,
1980,9.827146319,0,0,0,0,0,,,,
1980,10.43420403,0,0,0,0,0,,,,
1980,10.90180057,0,0,0,0,0,,,,
1980,11.14084678,0,0,0,0,0,,,,
1980,10.06381909,0,0,0,0,0,,,,
1980,11.20891074,0,0,0,0,0,,,,
1980,11.28636358,0,0,0,0,0,,,,
1980,11.26253918,0,0,0,0,0,,,,
1980,10.9335533,0,0,0,0,0,,,,
1980,8.441391478,0,0,0,0,0,,,,
1980,11.28504572,0,0,0,0,0,,,,
1980,10.80946529,0,0,0,0,0,,,,
1980,11.08660948,0,0,0,0,0,,,,
1980,10.8891924,0,0,0,0,0,,,,
1980,9.716796463,0,0,0,0,0,,,,
1980,10.65815307,0,0,0,0,0,,,,
1980,11.24326666,0,0,0,0,0,,,,
1980,11.13454523,0,0,0,0,0,,,,
1980,10.11172049,0,0,0,0,0,,,,
1980,10.86496195,0,0,0,0,0,,,,
1980,10.22044926,0,0,0,0,0,,,,
1980,10.68205526,0,0,0,0,0,,,,
1980,10.87612081,0,0,0,0,0,,,,
1980,10.8629144,0,0,0,0,0,,,,
1980,11.16680887,0,0,0,0,0,,,,
1980,11.12984788,0,0,0,0,0,,,,
1980,10.63979,0,0,0,0,0,,,,
1980,11.20381545,0,0,0,0,0,,,,
1980,10.39457975,0,0,0,0,0,,,,
1980,8.277157772,0,0,0,0,0,,,,
1980,10.82095759,0,0,0,0,0,,,,
1980,10.98393587,0,0,0,0,0,,,,
1980,11.02075802,0,0,0,0,0,,,,
1980,10.37928685,0,0,0,0,0,,,,
1980,10.52355316,0,0,0,0,0,,,,
1980,9.49295965,0,0,0,0,0,,,,
1980,10.65928084,0,0,0,0,0,,,,
1980,10.73053168,0,0,0,0,0,,,,
1980,11.05345813,0,0,0,0,0,,,,
1980,10.09522299,0,0,0,0,0,,,,
1980,10.90907039,0,0,0,0,0,,,,
1980,10.99763991,0,0,0,0,0,,,,
1980,11.24130045,0,0,0,0,0,,,,
1980,10.50314789,0,0,0,0,0,,,,
1980,10.17724817,0,0,0,0,0,,,,
1980,11.20642748,0,0,0,0,0,,,,
1980,11.24482377,0,0,0,0,0,,,,
1980,10.84892924,0,0,0,0,0,,,,
1980,10.58655914,0,0,0,0,0,,,,
1980,10.2101631,0,0,0,0,0,,,,
1980,10.28844378,0,0,0,0,0,,,,
1980,11.20414232,0,0,0,0,0,,,,
1980,11.07476153,0,0,0,0,0,,,,
1980,10.73565727,0,0,0,0,0,,,,
1980,11.23225873,0,0,0,0,0,,,,
1980,11.01209968,0,0,0,0,0,,,,
1980,10.60947692,0,0,0,0,0,,,,
1980,11.04667478,0,0,0,0,0,,,,
1980,10.16761948,0,0,0,0,0,,,,
1980,9.525297087,0,0,0,0,0,,,,
1980,11.13044908,0,0,0,0,0,,,,
1980,11.16441708,0,0,0,0,0,,,,
1980,9.134538659,0,0,0,0,0,,,,
1980,8.885717652,0,0,0,0,0,,,,
1980,9.824552564,0,0,0,0,0,,,,
1980,10.97507117,0,0,0,0,0,,,,
1980,11.00028152,0,0,0,0,0,,,,
1980,11.26751074,0,0,0,0,0,,,,
1980,7.229838778,0,0,0,0,0,,,,
1980,10.68524067,0,0,0,0,0,,,,
1980,9.787234596,0,0,0,0,0,,,,
1980,10.78448266,0,0,0,0,0,,,,
1980,11.08205024,0,0,0,0,0,,,,
1980,9.787739944,0,0,0,0,0,,,,
1980,10.9157973,0,0,0,0,0,,,,
1980,10.6694204,0,0,0,0,0,,,,
1980,10.95914015,0,0,0,0,0,,,,
1980,10.52500446,0,0,0,0,0,,,,
1980,11.14634447,0,0,0,0,0,,,,
1980,10.92795084,0,0,0,0,0,,,,
1980,8.074649075,0,0,0,0,0,,,,
1980,9.528794103,0,0,0,0,0,,,,
1980,11.16066932,0,0,0,0,0,,,,
1980,11.08075697,0,0,0,0,0,,,,
